,Unnamed: 0,SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,AGE_RANGE,DAYS_EMPLOYED_RANGE,DAYS_REGISTRATION_RANGE,DAYS_ID_PUBLISH_RANGE,DAYS_LAST_PHONE_CHANGE_RANGE,AGE_RANGE_D,TARGET_D
895,895,101032,0.0,Cash loans,F,N,Y,0,195750.0,704844.0,31176.0,630000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.0196889999999999,9.0,1,1,0,1,0,0,Laborers,2.0,2,2,WEDNESDAY,8,0,0,0,0,1,1,Government,0.5061548086628039,0.5636178862273202,0.4614823912998385,0.088,0.0765,0.9816,0.7552,0.0213,0.0,0.1379,0.1667,0.2083,0.0482,0.0756,0.0749,0.0,0.0036,0.084,0.0749,0.9816,0.7648,0.0192,0.0,0.1379,0.1667,0.2083,0.0459,0.0771,0.0733,0.0,0.0011,0.0874,0.0761,0.9816,0.7585,0.021,0.0,0.1379,0.1667,0.2083,0.0487,0.077,0.0754,0.0,0.0031,reg oper account,block of flats,0.069,Panel,No,8.0,0.0,7.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,4,3,5,4,3,entre 50-65 ans,credit non remboursé
896,896,101033,0.0,Cash loans,F,N,Y,0,99000.0,942300.0,30528.0,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.0196889999999999,9.0,1,1,0,1,0,0,Sales staff,1.0,2,2,FRIDAY,15,0,0,0,0,0,0,Trade: type 6,0.5061548086628039,0.6529978986955522,0.191821602413606,0.0742,0.0424,0.9851,0.7959999999999999,0.0438,0.08,0.069,0.3333,0.0417,0.0824,0.0605,0.0716,0.0,0.0,0.0756,0.044,0.9851,0.804,0.0442,0.0806,0.069,0.3333,0.0417,0.0843,0.0661,0.0746,0.0,0.0,0.0749,0.0424,0.9851,0.7987,0.044,0.08,0.069,0.3333,0.0417,0.0839,0.0616,0.0728,0.0,0.0,reg oper account,block of flats,0.0802,Panel,No,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,5,4,4,entre 50-65 ans,credit non remboursé
897,897,101034,0.0,Cash loans,F,Y,Y,1,112500.0,664299.0,52614.0,567000.0,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,0.030755,10.0,1,1,0,1,0,0,Laborers,3.0,2,2,MONDAY,14,0,0,0,0,1,1,Trade: type 2,0.5061548086628039,0.5541190501400904,0.2750003523983893,0.088,0.0765,0.9816,0.7552,0.0213,0.0,0.1379,0.1667,0.2083,0.0482,0.0756,0.0749,0.0,0.0036,0.084,0.0749,0.9816,0.7648,0.0192,0.0,0.1379,0.1667,0.2083,0.0459,0.0771,0.0733,0.0,0.0011,0.0874,0.0761,0.9816,0.7585,0.021,0.0,0.1379,0.1667,0.2083,0.0487,0.077,0.0754,0.0,0.0031,reg oper account,block of flats,0.069,Panel,No,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,8.0,2,1,4,2,2,entre 27-40 ans,credit non remboursé
898,898,101035,0.0,Cash loans,F,N,N,0,67500.0,90000.0,6399.0,90000.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.018209,9.0,1,0,0,1,0,0,Laborers,1.0,3,3,SUNDAY,6,0,0,0,0,0,0,XNA,0.5061548086628039,0.2398290846799577,0.5567274263630174,0.088,0.0765,0.9816,0.7552,0.0213,0.0,0.1379,0.1667,0.2083,0.0482,0.0756,0.0749,0.0,0.0036,0.084,0.0749,0.9816,0.7648,0.0192,0.0,0.1379,0.1667,0.2083,0.0459,0.0771,0.0733,0.0,0.0011,0.0874,0.0761,0.9816,0.7585,0.021,0.0,0.1379,0.1667,0.2083,0.0487,0.077,0.0754,0.0,0.0031,reg oper account,block of flats,0.069,Panel,No,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,3,4,1,entre 50-65 ans,credit non remboursé
899,899,101036,0.0,Cash loans,M,N,Y,0,225000.0,474048.0,24201.0,360000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.008019,9.0,1,1,1,1,0,0,Security staff,1.0,2,2,MONDAY,13,0,0,0,0,1,1,Business Entity Type 3,0.2049695495875644,0.4649292966344416,0.5334816299804352,0.088,0.0765,0.9816,0.7552,0.0213,0.0,0.1379,0.1667,0.2083,0.0482,0.0756,0.0749,0.0,0.0036,0.084,0.0749,0.9816,0.7648,0.0192,0.0,0.1379,0.1667,0.2083,0.0459,0.0771,0.0733,0.0,0.0011,0.0874,0.0761,0.9816,0.7585,0.021,0.0,0.1379,0.1667,0.2083,0.0487,0.077,0.0754,0.0,0.0031,reg oper account,block of flats,0.069,Panel,No,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,2,3,2,entre 27-40 ans,credit non remboursé
900,900,101037,0.0,Cash loans,F,N,N,0,247500.0,747000.0,38268.0,747000.0,Family,Pensioner,Secondary / secondary special,Widow,House / apartment,0.026392,9.0,1,0,0,1,0,0,Laborers,1.0,2,2,TUESDAY,15,0,0,0,0,0,0,XNA,0.5061548086628039,0.7060019265097552,0.7623356180684377,0.2216,0.0765,0.9786,0.7552,0.0213,0.24,0.2069,0.3333,0.2083,0.0482,0.0756,0.2076,0.0,0.0036,0.2258,0.0749,0.9786,0.7648,0.0192,0.2417,0.2069,0.3333,0.2083,0.0459,0.0771,0.2163,0.0,0.0011,0.2238,0.0761,0.9786,0.7585,0.021,0.24,0.2069,0.3333,0.2083,0.0487,0.077,0.2113,0.0,0.0031,reg oper account,block of flats,0.1883,Block,No,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0,4,3,0,4,4,entre 50-65 ans,credit non remboursé
901,901,101038,0.0,Cash loans,M,Y,Y,0,180000.0,675000.0,34596.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,8.0,1,1,0,1,0,1,Laborers,2.0,2,2,THURSDAY,13,0,1,1,0,1,1,Transport: type 4,0.7553788384787383,0.6245406420709847,0.6109913280868294,0.2876,0.2555,0.9861,0.8096,0.0436,0.0,0.6207,0.1667,0.0833,0.2761,0.2345,0.246,0.0,0.0,0.2931,0.2651,0.9861,0.8171,0.044,0.0,0.6207,0.1667,0.0833,0.2824,0.2562,0.2563,0.0,0.0,0.2904,0.2555,0.9861,0.8121,0.0439,0.0,0.6207,0.1667,0.0833,0.2809,0.2386,0.2504,0.0,0.0,reg oper account,block of flats,0.1935,Panel,No,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,4,2,4,3,2,entre 50-65 ans,credit non remboursé
902,902,101039,0.0,Cash loans,F,Y,Y,0,315000.0,1024740.0,55719.0,900000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.030755,4.0,1,1,0,1,0,0,Accountants,2.0,2,2,MONDAY,18,0,0,0,0,0,0,Business Entity Type 3,0.5061548086628039,0.7050614977378588,0.4294236843421945,0.0598,0.1422,0.9588,0.4356,0.0184,0.08,0.2069,0.2083,0.25,0.026,0.0462,0.1009,0.0116,0.0484,0.0609,0.1475,0.9588,0.4577,0.0186,0.0806,0.2069,0.2083,0.25,0.0266,0.0505,0.1052,0.0117,0.0512,0.0604,0.1422,0.9588,0.4431,0.0185,0.08,0.2069,0.2083,0.25,0.0264,0.047,0.1027,0.0116,0.0494,reg oper account,block of flats,0.1137,"Stone, brick",No,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,3,1,5,1,1,entre 40-50 ans,credit non remboursé
903,903,101040,0.0,Cash loans,M,Y,Y,1,157500.0,635962.5,28143.0,549000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.025164,11.0,1,0,0,1,0,0,Laborers,3.0,2,2,THURSDAY,8,0,0,0,0,0,0,XNA,0.5061548086628039,0.270453784538344,0.7898803468924867,0.088,0.0765,0.9816,0.7552,0.0213,0.0,0.1379,0.1667,0.2083,0.0482,0.0756,0.0749,0.0,0.0036,0.084,0.0749,0.9816,0.7648,0.0192,0.0,0.1379,0.1667,0.2083,0.0459,0.0771,0.0733,0.0,0.0011,0.0874,0.0761,0.9816,0.7585,0.021,0.0,0.1379,0.1667,0.2083,0.0487,0.077,0.0754,0.0,0.0031,reg oper account,block of flats,0.069,Panel,No,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,4,3,5,4,1,entre 50-65 ans,credit non remboursé
904,904,101042,1.0,Cash loans,F,N,Y,1,81000.0,521280.0,22959.0,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.026392,9.0,1,1,1,1,1,1,Sales staff,3.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.5061548086628039,0.4381076681598816,0.5567274263630174,0.088,0.0765,0.9816,0.7552,0.0213,0.0,0.1379,0.1667,0.2083,0.0482,0.0756,0.0749,0.0,0.0036,0.084,0.0749,0.9816,0.7648,0.0192,0.0,0.1379,0.1667,0.2083,0.0459,0.0771,0.0733,0.0,0.0011,0.0874,0.0761,0.9816,0.7585,0.021,0.0,0.1379,0.1667,0.2083,0.0487,0.077,0.0754,0.0,0.0031,reg oper account,block of flats,0.069,Panel,No,14.0,0.0,14.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,1.0,3,4,4,4,1,entre 40-50 ans,credit remboursé
905,905,101043,0.0,Cash loans,F,N,Y,0,94500.0,74182.5,6075.0,67500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.028663,9.0,1,0,0,1,1,0,Laborers,1.0,2,2,TUESDAY,9,0,0,0,0,0,0,XNA,0.5061548086628039,0.4022072079869671,0.3077366963789207,0.0165,0.0765,0.9806,0.7552,0.0213,0.0,0.069,0.0417,0.2083,0.0482,0.0756,0.0141,0.0,0.0036,0.0168,0.0749,0.9806,0.7648,0.0192,0.0,0.069,0.0417,0.2083,0.0459,0.0771,0.0147,0.0,0.0011,0.0167,0.0761,0.9806,0.7585,0.021,0.0,0.069,0.0417,0.2083,0.0487,0.077,0.0144,0.0,0.0031,reg oper account,block of flats,0.012,"Stone, brick",No,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,7.0,4,3,5,4,1,entre 50-65 ans,credit non remboursé
906,906,101044,0.0,Cash loans,F,N,Y,1,157500.0,1097676.0,32224.5,958500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,9.0,1,1,0,1,0,0,Laborers,3.0,2,2,TUESDAY,8,0,0,0,0,1,1,Industry: type 5,0.5061548086628039,0.2652563401861944,0.7352209993926424,0.088,0.0765,0.9816,0.7552,0.0213,0.0,0.1379,0.1667,0.2083,0.0482,0.0756,0.0749,0.0,0.0036,0.084,0.0749,0.9816,0.7648,0.0192,0.0,0.1379,0.1667,0.2083,0.0459,0.0771,0.0733,0.0,0.0011,0.0874,0.0761,0.9816,0.7585,0.021,0.0,0.1379,0.1667,0.2083,0.0487,0.077,0.0754,0.0,0.0031,reg oper account,block of flats,0.069,Panel,No,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,3,5,2,3,1,entre 40-50 ans,credit non remboursé
907,907,101045,0.0,Revolving loans,F,Y,N,0,67500.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.00733,64.0,1,1,0,1,0,0,Low-skill Laborers,2.0,2,2,SUNDAY,10,0,0,0,0,1,1,Business Entity Type 3,0.5061548086628039,0.4757806372272825,0.6347055309763198,0.088,0.0765,0.9816,0.7552,0.0213,0.0,0.1379,0.1667,0.2083,0.0482,0.0756,0.0749,0.0,0.0036,0.084,0.0749,0.9816,0.7648,0.0192,0.0,0.1379,0.1667,0.2083,0.0459,0.0771,0.0733,0.0,0.0011,0.0874,0.0761,0.9816,0.7585,0.021,0.0,0.1379,0.1667,0.2083,0.0487,0.077,0.0754,0.0,0.0031,reg oper account,block of flats,0.069,Panel,No,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,3,3,5,4,2,entre 40-50 ans,credit non remboursé
908,908,101046,0.0,Revolving loans,F,N,Y,0,112500.0,337500.0,16875.0,337500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,9.0,1,1,1,1,1,0,Laborers,2.0,2,2,FRIDAY,10,0,1,1,0,1,1,Construction,0.495762165278817,0.6116574732260486,0.7380196196295241,0.088,0.0765,0.9816,0.7552,0.0213,0.0,0.1379,0.1667,0.2083,0.0482,0.0756,0.0749,0.0,0.0036,0.084,0.0749,0.9816,0.7648,0.0192,0.0,0.1379,0.1667,0.2083,0.0459,0.0771,0.0733,0.0,0.0011,0.0874,0.0761,0.9816,0.7585,0.021,0.0,0.1379,0.1667,0.2083,0.0487,0.077,0.0754,0.0,0.0031,reg oper account,block of flats,0.069,Panel,No,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,3,3,4,2,3,entre 40-50 ans,credit non remboursé
909,909,101047,0.0,Cash loans,F,Y,Y,0,94500.0,284400.0,13833.0,225000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.0066709999999999,13.0,1,1,1,1,1,0,Secretaries,1.0,2,2,FRIDAY,16,0,0,0,0,0,0,Medicine,0.218571604612997,0.196898342718738,0.7394117535524816,0.088,0.0765,0.9816,0.7552,0.0213,0.0,0.1379,0.1667,0.2083,0.0482,0.0756,0.0749,0.0,0.0036,0.084,0.0749,0.9816,0.7648,0.0192,0.0,0.1379,0.1667,0.2083,0.0459,0.0771,0.0733,0.0,0.0011,0.0874,0.0761,0.9816,0.7585,0.021,0.0,0.1379,0.1667,0.2083,0.0487,0.077,0.0754,0.0,0.0031,reg oper account,block of flats,0.069,Panel,No,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,2,3,4,4,2,entre 27-40 ans,credit non remboursé
910,910,101048,0.0,Cash loans,M,Y,N,0,202500.0,1029681.0,27292.5,859500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,6.0,1,1,0,1,0,0,Managers,2.0,2,2,THURSDAY,15,0,0,0,0,0,0,Construction,0.5061548086628039,0.6108624545923566,0.5334816299804352,0.0773,0.0725,0.9851,0.7959999999999999,0.0103,0.0,0.1724,0.1667,0.0,0.0575,0.063,0.0415,0.0,0.0,0.0788,0.0753,0.9851,0.804,0.0104,0.0,0.1724,0.1667,0.0,0.0588,0.0689,0.0433,0.0,0.0,0.0781,0.0725,0.9851,0.7987,0.0104,0.0,0.1724,0.1667,0.0,0.0585,0.0641,0.0423,0.0,0.0,reg oper account,block of flats,0.055,"Stone, brick",No,6.0,0.0,6.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,5.0,3,4,3,1,3,entre 40-50 ans,credit non remboursé
911,911,101049,0.0,Cash loans,M,Y,Y,0,99000.0,104256.0,12501.0,90000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,1.0,1,1,1,1,0,0,Drivers,2.0,2,2,THURSDAY,15,0,0,0,0,1,1,Government,0.3322987816760158,0.3136443584940441,0.4866531565147181,0.088,0.0765,0.9816,0.7552,0.0213,0.0,0.1379,0.1667,0.2083,0.0482,0.0756,0.0749,0.0,0.0036,0.084,0.0749,0.9816,0.7648,0.0192,0.0,0.1379,0.1667,0.2083,0.0459,0.0771,0.0733,0.0,0.0011,0.0874,0.0761,0.9816,0.7585,0.021,0.0,0.1379,0.1667,0.2083,0.0487,0.077,0.0754,0.0,0.0031,reg oper account,block of flats,0.069,Panel,No,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,2,1,4,4,2,entre 27-40 ans,credit non remboursé
912,912,101050,0.0,Cash loans,F,N,Y,0,157500.0,1185282.0,34785.0,1035000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018029,9.0,1,1,0,1,0,0,Laborers,2.0,3,3,SATURDAY,7,0,0,0,0,1,1,Medicine,0.5061548086628039,0.1748669419206581,0.3392876999089139,0.088,0.0765,0.9816,0.7552,0.0213,0.0,0.1379,0.1667,0.2083,0.0482,0.0756,0.0749,0.0,0.0036,0.084,0.0749,0.9816,0.7648,0.0192,0.0,0.1379,0.1667,0.2083,0.0459,0.0771,0.0733,0.0,0.0011,0.0874,0.0761,0.9816,0.7585,0.021,0.0,0.1379,0.1667,0.2083,0.0487,0.077,0.0754,0.0,0.0031,reg oper account,block of flats,0.069,Panel,No,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,4,1,0,4,1,entre 50-65 ans,credit non remboursé
913,913,101052,0.0,Revolving loans,F,N,Y,0,135000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.025164,9.0,1,1,0,1,0,0,Sales staff,1.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,Construction,0.5061548086628039,0.3524509671528083,0.3723336657058204,0.1278,0.1238,0.995,0.7552,0.0213,0.12,0.1034,0.4167,0.2083,0.0199,0.0756,0.1958,0.0,0.1013,0.1303,0.1285,0.995,0.7648,0.0192,0.1208,0.1034,0.4167,0.2083,0.0203,0.0771,0.204,0.0,0.1072,0.1291,0.1238,0.995,0.7585,0.021,0.12,0.1034,0.4167,0.2083,0.0202,0.077,0.1993,0.0,0.1034,reg oper account,block of flats,0.2154,Panel,No,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,1,moins de 27 ans,credit non remboursé
914,914,101053,0.0,Cash loans,F,N,N,0,135000.0,254700.0,16276.5,225000.0,Group of people,Working,Secondary / secondary special,Married,House / apartment,0.0060079999999999,9.0,1,1,1,1,1,0,Sales staff,2.0,2,2,WEDNESDAY,13,1,1,0,1,1,0,Business Entity Type 2,0.081280600443614,0.5923111214048875,0.4258928980051529,0.0454,0.0765,0.9886,0.7552,0.0213,0.0,0.1034,0.125,0.2083,0.0482,0.0756,0.0449,0.0,0.0143,0.0462,0.0749,0.9886,0.7648,0.0192,0.0,0.1034,0.125,0.2083,0.0459,0.0771,0.0468,0.0,0.0152,0.0458,0.0761,0.9886,0.7585,0.021,0.0,0.1034,0.125,0.2083,0.0487,0.077,0.0457,0.0,0.0146,reg oper account,block of flats,0.0384,"Stone, brick",No,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3,3,1,entre 27-40 ans,credit non remboursé
915,915,101054,0.0,Cash loans,F,N,Y,0,112500.0,454500.0,17739.0,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,9.0,1,1,1,1,1,0,Laborers,2.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 1,0.5061548086628039,0.6281895480194958,0.4614823912998385,0.088,0.0765,0.9816,0.7552,0.0213,0.0,0.1379,0.1667,0.2083,0.0482,0.0756,0.0749,0.0,0.0036,0.084,0.0749,0.9816,0.7648,0.0192,0.0,0.1379,0.1667,0.2083,0.0459,0.0771,0.0733,0.0,0.0011,0.0874,0.0761,0.9816,0.7585,0.021,0.0,0.1379,0.1667,0.2083,0.0487,0.077,0.0754,0.0,0.0031,reg oper account,block of flats,0.069,Panel,No,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,4,5,4,3,2,entre 50-65 ans,credit non remboursé
916,916,101058,0.0,Cash loans,F,N,N,2,90000.0,900000.0,26446.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.001417,9.0,1,1,0,1,0,1,Laborers,4.0,2,2,MONDAY,11,0,0,0,0,0,0,Medicine,0.5061548086628039,0.6287614143774005,0.4014074137749511,0.088,0.0765,0.9816,0.7552,0.0213,0.0,0.1379,0.1667,0.2083,0.0482,0.0756,0.0749,0.0,0.0036,0.084,0.0749,0.9816,0.7648,0.0192,0.0,0.1379,0.1667,0.2083,0.0459,0.0771,0.0733,0.0,0.0011,0.0874,0.0761,0.9816,0.7585,0.021,0.0,0.1379,0.1667,0.2083,0.0487,0.077,0.0754,0.0,0.0031,reg oper account,block of flats,0.069,Panel,No,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,3,4,3,4,2,entre 40-50 ans,credit non remboursé
917,917,101059,0.0,Cash loans,M,Y,Y,0,225000.0,454500.0,46570.5,454500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.0196889999999999,1.0,1,1,0,1,1,0,High skill tech staff,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,Industry: type 9,0.4194598758037255,0.6782965676556185,0.6023863442690867,0.0371,0.0384,0.9891,0.8504,0.0115,0.04,0.0345,0.3333,0.375,0.068,0.0303,0.049,0.0,0.0,0.0378,0.0398,0.9891,0.8563,0.0116,0.0403,0.0345,0.3333,0.375,0.0696,0.0331,0.051,0.0,0.0,0.0375,0.0384,0.9891,0.8524,0.0115,0.04,0.0345,0.3333,0.375,0.0692,0.0308,0.0499,0.0,0.0,reg oper account,block of flats,0.0448,Panel,No,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0.0,2.0,2,4,1,4,3,entre 27-40 ans,credit non remboursé
918,918,101060,0.0,Cash loans,M,N,N,0,270000.0,1546020.0,45202.5,1350000.0,Unaccompanied,Working,Higher education,Married,Municipal apartment,0.008625,9.0,1,1,1,1,1,0,Laborers,2.0,2,2,MONDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.2519467605755262,0.5893824548994699,0.622922000268356,0.2103,0.104,0.998,0.966,0.0921,0.16,0.069,0.6667,0.7083,0.1467,0.1715,0.2707,0.0,0.0094,0.2143,0.108,0.998,0.9673,0.093,0.1611,0.069,0.6667,0.7083,0.1501,0.1873,0.2821,0.0,0.0099,0.2123,0.104,0.998,0.9665,0.0927,0.16,0.069,0.6667,0.7083,0.1493,0.1744,0.2756,0.0,0.0096,reg oper account,block of flats,0.2811,Panel,No,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2,2,1,4,2,entre 27-40 ans,credit non remboursé
